page,font_size,font_flags,page_height,page_width,block_index,total_blocks,relative_position,font_size_z_score,font_size_percentile,is_largest_font,is_common_font_size,font_size_deviation,is_first_page,is_last_page,page_position_normalized,prev_font_size_diff,prev_text_length,prev_page_diff,next_font_size_diff,next_text_length,next_page_diff,text_length_z_score,is_short_text,is_medium_text,is_long_text,title_score,h1_score,h2_score,h3_score,heading_likelihood,heuristic_confidence,block_width,block_height,aspect_ratio,sentence_count,avg_sentence_length,word_count,avg_word_length,unique_word_ratio,char_count,alpha_ratio,digit_ratio,punct_ratio,space_ratio,stopword_ratio,bigram_diversity,starts_with_number,ends_with_punct,has_colon,parentheses_count,quote_count,flesch_score,heading_rank,heading_percentile,label
3,10.0,0,842.0,595.0,92,194,0.4742268041237113,1.7855835478165645,0.9123711340206184,False,False,2.001953125,False,False,0.976543942992874,2.001953125,187,0,-4.287109375,35,1,-0.0935756808635879,False,True,False,0,2,1.0,0.0,2.0,0.6666666666666666,582.0401000976562,13.739990234375,42.361027203752734,1,11.0,11,3.909090909090909,1.0,56,0.2678571428571428,0.4642857142857143,0.0357142857142857,0.2321428571428571,0.0909090909090909,1.0,False,False,True,0,0,30.31545454545457,60,0.6958762886597938,Paragraph
4,5.712890625,16,842.0,595.0,93,194,0.4793814432989691,-2.293355576515431,0.0721649484536082,False,False,2.28515625,False,False,0.0149336710678426,-4.287109375,56,1,2.28515625,91,0,-0.3322903482638746,False,True,False,3,2,1.0,0.0,3.0,0.5,164.10848999023438,10.669394493103027,15.38123743538758,1,5.0,5,6.2,1.0,35,0.8857142857142857,0.0,0.0,0.1142857142857142,0.0,1.0,False,False,False,0,0,0.0,48,0.7577319587628866,Paragraph
4,7.998046875,16,842.0,595.0,94,194,0.4845360824742268,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.0385193586915802,2.28515625,35,0,-2.28515625,70,0,0.3042820981368897,False,True,False,2,1,0.0,0.0,2.0,0.6666666666666666,151.1070556640625,31.57971572875977,4.784940338346641,1,13.0,13,6.076923076923077,0.7692307692307693,91,0.7912087912087912,0.0659340659340659,0.0,0.1318681318681318,0.1538461538461538,0.9166666666666666,False,False,False,0,0,0.0,61,0.6907216494845361,Title
4,5.712890625,16,842.0,595.0,95,194,0.4896907216494845,-2.293355576515431,0.0721649484536082,False,False,2.28515625,False,False,0.0848181989583719,-2.28515625,91,0,4.5703125,31,0,0.0655674307366031,False,True,False,6,3,1.0,0.0,6.0,0.6,256.1659240722656,10.669395446777344,24.00941321840683,1,8.0,8,7.875,1.0,70,0.8428571428571429,0.0,0.0285714285714285,0.1,0.0833333333333333,1.0,False,False,False,2,0,0.0,14,0.9329896907216496,Paragraph
4,10.283203125,20,842.0,595.0,96,194,0.4948453608247423,2.0550351072826873,0.9948453608247424,False,False,2.28515625,False,False,0.1159948407895774,4.5703125,70,0,-2.28515625,210,0,-0.377759808721072,False,True,False,7,5,1.0,0.0,7.0,0.5384615384615384,144.2322235107422,14.242233276367188,10.127079139342111,1,4.0,4,7.0,1.0,31,0.8387096774193549,0.032258064516129,0.032258064516129,0.0967741935483871,0.0,1.0,False,False,True,0,0,0.0,7,0.9690721649484536,H3
4,7.998046875,4,842.0,595.0,97,194,0.5,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.1662370767842562,-2.28515625,31,0,0.0,7,0,1.656998546738514,False,False,True,4,1,0.0,0.0,4.0,0.8,558.2399291992188,20.952590942382812,26.64300232531211,1,29.0,29,6.241379310344827,0.7586206896551724,210,0.8095238095238095,0.0,0.0333333333333333,0.1380952380952381,0.4545454545454545,0.9375,False,True,True,0,0,0.0,27,0.865979381443299,Paragraph
4,7.998046875,20,842.0,595.0,98,194,0.5051546391752577,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.1975331249826028,0.0,210,0,0.0,28,0,-0.6505765714642568,False,True,False,2,1,0.0,0.0,2.0,0.6666666666666666,26.657470703125,11.077301025390623,2.406495105804436,1,1.0,1,7.0,1.0,7,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,True,False,False,0,0,0.0,62,0.6855670103092784,Paragraph
4,7.998046875,20,842.0,595.0,99,194,0.5103092783505154,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.2165308610277334,0.0,7,0,0.0,34,0,-0.4118619040639701,False,True,False,0,0,0.0,0.0,0.0,0.0,78.8687744140625,21.360504150390625,3.6922712057159104,1,4.0,4,6.25,1.0,28,0.8928571428571429,0.0,0.0,0.1071428571428571,0.25,1.0,False,False,False,0,0,0.0,135,0.3092783505154639,Paragraph
4,7.998046875,20,842.0,595.0,100,194,0.5154639175257731,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.2294221819155006,0.0,28,0,0.0,22,0,-0.343657713378174,False,True,False,1,1,1.0,0.0,1.0,0.3333333333333333,83.33175659179688,21.360504150390625,3.901207387479802,1,5.0,5,6.0,1.0,34,0.8529411764705882,0.0,0.0,0.1176470588235294,0.0,1.0,False,False,False,0,0,0.0,91,0.5360824742268041,Paragraph
4,7.998046875,20,842.0,595.0,101,194,0.520618556701031,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.2294221819155006,0.0,34,0,0.0,19,0,-0.4800660947497663,False,True,False,0,0,0.0,0.0,0.0,0.0,79.10064697265625,11.077301025390623,7.140786983340726,1,4.0,4,4.75,1.0,22,0.8636363636363636,0.0,0.0,0.1363636363636363,0.5,1.0,False,False,False,0,0,1.8500000000000227,136,0.3041237113402061,Paragraph
4,7.998046875,20,842.0,595.0,102,194,0.5257731958762887,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.2409565216571871,0.0,22,0,0.0,18,0,-0.5141681900926645,False,True,False,0,0,0.0,0.0,0.0,0.0,38.87054443359375,21.360504150390625,1.819739092294922,1,4.0,4,4.0,1.0,19,0.8421052631578947,0.0,0.0,0.1578947368421052,0.5,1.0,False,False,False,0,0,33.57500000000002,137,0.2989690721649484,Paragraph
4,7.998046875,20,842.0,595.0,103,194,0.5309278350515464,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.2416350122302275,0.0,19,0,0.0,161,0,-0.5255355552069638,False,True,False,1,1,1.0,0.0,1.0,0.3333333333333333,67.55154418945312,11.077301025390623,6.098195222339461,1,3.0,3,5.333333333333333,1.0,18,0.8333333333333334,0.0,0.0,0.1111111111111111,0.0,1.0,False,False,False,0,0,0.0,92,0.5309278350515464,Paragraph
4,7.998046875,4,842.0,595.0,104,194,0.5360824742268041,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.2788665119089593,0.0,18,0,0.0,185,0,1.0999976561378453,False,False,True,0,0,0.0,0.0,0.0,0.0,504.4482421875,20.952590942382812,24.07569753901434,2,11.5,23,6.0,0.8260869565217391,161,0.8136645962732919,0.0372670807453416,0.0062111801242236,0.1428571428571428,0.2916666666666667,0.9565217391304348,False,False,False,0,0,0.0,138,0.2938144329896907,Paragraph
4,7.998046875,4,842.0,595.0,105,194,0.5412371134020618,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.3236468897296244,0.0,161,0,0.0,14,0,1.3728144188810298,False,False,True,0,0,0.0,0.0,0.0,0.0,257.4411315917969,31.23577880859375,8.241866904274797,1,28.0,28,5.571428571428571,0.8214285714285714,185,0.8324324324324325,0.0,0.0108108108108108,0.1567567567567567,0.4333333333333333,1.0,False,True,False,0,0,0.0,139,0.2886597938144329,Paragraph
4,7.998046875,4,842.0,595.0,106,194,0.5463917525773195,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.3358597200443513,0.0,185,0,0.0,99,0,-0.5710050156641613,False,True,False,0,0,0.0,0.0,0.0,0.0,204.328369140625,10.66937255859375,19.150926450313776,1,3.0,3,4.0,1.0,14,0.0,0.5714285714285714,0.0714285714285714,0.1428571428571428,0.0,1.0,True,False,False,0,0,34.59000000000003,140,0.2835051546391752,Paragraph
4,7.998046875,4,842.0,595.0,107,194,0.5515463917525774,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.3806400978650163,0.0,14,0,0.0,64,0,0.3952210190512846,False,True,False,0,0,0.0,0.0,0.0,0.0,541.2884521484375,10.66937255859375,50.73292259463294,1,16.0,16,5.25,0.5,99,0.5656565656565656,0.2424242424242424,0.0,0.1515151515151515,0.25,0.5333333333333333,False,False,False,0,0,0.0,141,0.2783505154639175,Paragraph
4,7.998046875,4,842.0,595.0,108,194,0.5567010309278351,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.4132076453709545,0.0,99,0,0.0,134,0,-0.002636759949193,False,True,False,0,0,0.0,0.0,0.0,0.0,525.547119140625,10.66937255859375,49.25754689457516,2,4.5,9,6.222222222222222,0.5555555555555556,64,0.859375,0.0,0.015625,0.125,0.3,0.6666666666666666,False,False,False,0,0,0.0,142,0.2731958762886597,Paragraph
4,7.998046875,4,842.0,595.0,109,194,0.5618556701030928,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.4457751928768928,0.0,64,0,0.0,99,0,0.7930787980517624,False,True,False,0,0,0.0,0.0,0.0,0.0,510.253662109375,20.95257568359375,24.352789357010316,2,10.5,21,5.380952380952381,0.9047619047619048,134,0.7238805970149254,0.0671641791044776,0.0298507462686567,0.1567164179104477,0.32,0.9166666666666666,False,False,False,0,0,0.0,143,0.268041237113402,Paragraph
4,7.998046875,4,842.0,595.0,110,194,0.5670103092783505,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.4905555706975579,0.0,134,0,0.0,64,0,0.3952210190512846,False,True,False,0,0,0.0,0.0,0.0,0.0,541.2884521484375,10.66937255859375,50.73292259463294,1,16.0,16,5.25,0.5,99,0.5656565656565656,0.2424242424242424,0.0,0.1515151515151515,0.25,0.5333333333333333,False,False,False,0,0,0.0,144,0.2628865979381443,Paragraph
4,7.998046875,4,842.0,595.0,111,194,0.5721649484536082,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.5231231182034961,0.0,99,0,2.28515625,33,0,-0.002636759949193,False,True,False,0,0,0.0,0.0,0.0,0.0,525.547119140625,10.66937255859375,49.25754689457516,2,4.5,9,6.222222222222222,0.5555555555555556,64,0.859375,0.0,0.015625,0.125,0.3,0.6666666666666666,False,False,False,0,0,0.0,145,0.2577319587628865,Paragraph
4,10.283203125,20,842.0,595.0,112,194,0.5773195876288659,2.0550351072826873,0.9948453608247424,False,False,2.28515625,False,False,0.5610846657651054,2.28515625,64,0,-2.28515625,210,0,-0.3550250784924733,False,True,False,5,4,1.0,0.0,5.0,0.5,149.94967651367188,14.242218017578123,10.528533991587546,1,4.0,4,7.5,1.0,33,0.8484848484848485,0.0303030303030303,0.0303030303030303,0.0909090909090909,0.0,1.0,False,False,True,0,0,0.0,21,0.8969072164948454,H3
4,7.998046875,4,842.0,595.0,113,194,0.5824742268041238,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.6011495341031399,-2.28515625,33,0,0.0,7,0,1.656998546738514,False,False,True,2,0,0.0,0.0,2.0,1.0,558.2399291992188,20.95257568359375,26.64302172817497,1,29.0,29,6.241379310344827,0.7586206896551724,210,0.8095238095238095,0.0,0.0333333333333333,0.1380952380952381,0.4545454545454545,0.9375,False,True,True,0,0,0.0,63,0.6804123711340206,Paragraph
4,7.998046875,4,842.0,595.0,114,194,0.5876288659793815,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.6323601004629973,0.0,210,0,0.0,43,0,-0.6505765714642568,False,True,False,0,0,0.0,0.0,0.0,0.0,507.111572265625,11.1492919921875,45.483746646959,1,1.0,1,7.0,1.0,7,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,True,False,False,0,0,0.0,146,0.2525773195876288,Paragraph
4,7.998046875,4,842.0,595.0,115,194,0.5927835051546392,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.6581427422385318,0.0,7,0,0.0,139,0,-0.2413514273494797,False,True,False,0,0,0.0,0.0,0.0,0.0,147.26004028320312,10.66937255859375,13.802127489173774,1,6.0,6,6.333333333333333,1.0,43,0.8837209302325582,0.0,0.0,0.1162790697674418,0.1666666666666666,1.0,False,False,False,0,0,0.0,147,0.2474226804123711,Paragraph
4,7.998046875,4,842.0,595.0,116,194,0.5979381443298969,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.69071028974447,0.0,43,0,0.0,38,0,0.8499156236232592,False,True,False,0,1,0.5,0.0,1.0,0.6666666666666666,354.5134582519531,20.95257568359375,16.919803255002375,1,19.0,19,6.315789473684211,1.0,139,0.8633093525179856,0.0,0.0,0.1366906474820144,0.3684210526315789,1.0,False,False,False,0,0,0.0,93,0.5257731958762887,Paragraph
4,7.998046875,4,842.0,595.0,117,194,0.6030927835051546,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.7354906675651351,0.0,139,0,0.0,19,0,-0.2981882529209765,False,True,False,0,0,0.0,0.0,0.0,0.0,487.9345703125,10.66937255859375,45.73226472624094,1,7.0,7,4.571428571428571,1.0,38,0.5789473684210527,0.2105263157894736,0.0,0.1578947368421052,0.25,1.0,False,False,False,0,0,6.35857142857148,148,0.2422680412371134,Paragraph
4,7.998046875,4,842.0,595.0,118,194,0.6082474226804123,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.7680582150710733,0.0,38,0,2.001953125,56,0,-0.5141681900926645,False,True,False,0,0,0.0,0.0,0.0,0.0,61.305030822753906,10.66937255859375,5.745889037624352,1,3.0,3,5.666666666666667,1.0,19,0.8421052631578947,0.0,0.0526315789473684,0.1052631578947368,0.0,1.0,False,True,False,0,0,0.0,149,0.2371134020618556,Paragraph
4,10.0,0,842.0,595.0,119,194,0.6134020618556701,1.7855835478165645,0.9123711340206184,False,False,2.001953125,False,False,0.976543942992874,2.001953125,19,0,-4.287109375,35,1,-0.0935756808635879,False,True,False,0,2,1.0,0.0,2.0,0.6666666666666666,582.0401000976562,13.739990234375,42.361027203752734,1,11.0,11,3.909090909090909,1.0,56,0.2678571428571428,0.4642857142857143,0.0357142857142857,0.2321428571428571,0.0909090909090909,1.0,False,False,True,0,0,30.31545454545457,64,0.6752577319587629,Paragraph
5,5.712890625,16,842.0,595.0,120,194,0.6185567010309279,-2.293355576515431,0.0721649484536082,False,False,2.28515625,False,False,0.0149336710678426,-4.287109375,56,1,2.28515625,91,0,-0.3322903482638746,False,True,False,3,2,1.0,0.0,3.0,0.5,164.10848999023438,10.669394493103027,15.38123743538758,1,5.0,5,6.2,1.0,35,0.8857142857142857,0.0,0.0,0.1142857142857142,0.0,1.0,False,False,False,0,0,0.0,49,0.7525773195876289,Paragraph
5,7.998046875,16,842.0,595.0,121,194,0.6237113402061856,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.0385193586915802,2.28515625,35,0,-2.28515625,70,0,0.3042820981368897,False,True,False,2,1,0.0,0.0,2.0,0.6666666666666666,151.1070556640625,31.57971572875977,4.784940338346641,1,13.0,13,6.076923076923077,0.7692307692307693,91,0.7912087912087912,0.0659340659340659,0.0,0.1318681318681318,0.1538461538461538,0.9166666666666666,False,False,False,0,0,0.0,65,0.6701030927835051,Title
5,5.712890625,16,842.0,595.0,122,194,0.6288659793814433,-2.293355576515431,0.0721649484536082,False,False,2.28515625,False,False,0.0848181989583719,-2.28515625,91,0,4.5703125,70,0,0.0655674307366031,False,True,False,6,3,1.0,0.0,6.0,0.6,256.1659240722656,10.669395446777344,24.00941321840683,1,8.0,8,7.875,1.0,70,0.8428571428571429,0.0,0.0285714285714285,0.1,0.0833333333333333,1.0,False,False,False,2,0,0.0,15,0.9278350515463918,Paragraph
5,10.283203125,20,842.0,595.0,123,194,0.634020618556701,2.0550351072826873,0.9948453608247424,False,False,2.28515625,False,False,0.1159948407895774,4.5703125,70,0,-2.28515625,7,0,0.0655674307366031,False,True,False,6,4,0.0,0.0,6.0,0.6,301.9353942871094,14.242233276367188,21.200003428403683,1,8.0,8,7.875,1.0,70,0.8571428571428571,0.0142857142857142,0.0142857142857142,0.1,0.1111111111111111,1.0,False,False,True,0,0,0.0,16,0.922680412371134,H3
5,7.998046875,4,842.0,595.0,124,194,0.6391752577319587,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.1560597181886505,-2.28515625,70,0,0.0,207,0,-0.6505765714642568,False,True,False,2,1,0.0,0.0,2.0,0.6666666666666666,507.111572265625,11.149276733398438,45.48380889556152,1,1.0,1,7.0,1.0,7,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,True,False,False,0,0,0.0,66,0.6649484536082474,Paragraph
5,7.998046875,4,842.0,595.0,125,194,0.6443298969072165,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.1818423599641849,0.0,7,0,0.0,48,0,1.622896451395616,False,False,True,2,2,0.5,0.0,2.0,0.4444444444444444,470.2325744628906,20.952590942382812,22.44269340035204,2,14.5,29,6.137931034482759,0.8620689655172413,207,0.8502415458937198,0.0,0.0096618357487922,0.1400966183574879,0.4193548387096774,1.0,False,False,False,0,0,0.0,67,0.6597938144329897,Paragraph
5,7.998046875,4,842.0,595.0,126,194,0.6494845360824743,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.2198378320544462,0.0,207,0,0.0,24,0,-0.1845146017779829,False,True,False,0,0,0.0,0.0,0.0,0.0,152.850830078125,10.669387817382812,14.32611061612147,1,6.0,6,7.166666666666667,1.0,48,0.8958333333333334,0.0,0.0,0.1041666666666666,0.5,1.0,False,False,False,0,0,0.0,150,0.2319587628865979,Paragraph
5,7.998046875,4,842.0,595.0,127,194,0.654639175257732,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.2320506623691731,0.0,48,0,0.0,45,0,-0.4573313645211676,False,True,False,0,0,0.0,0.0,0.0,0.0,76.18939971923828,10.669387817382812,7.140934515015824,1,4.0,4,5.25,1.0,24,0.5833333333333334,0.25,0.0,0.125,0.25,1.0,False,False,False,0,0,0.0,151,0.2268041237113402,Paragraph
5,7.998046875,4,842.0,595.0,128,194,0.6597938144329897,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.2320506623691731,0.0,24,0,0.0,25,0,-0.218616697120881,False,True,False,0,0,0.0,0.0,0.0,0.0,135.06317138671875,10.669387817382812,12.658942921417731,1,7.0,7,5.571428571428571,1.0,45,0.8444444444444444,0.0,0.0222222222222222,0.1333333333333333,0.5,1.0,False,False,False,0,0,0.0,152,0.2216494845360824,Paragraph
5,7.998046875,4,842.0,595.0,129,194,0.6649484536082474,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.2442634926838999,0.0,45,0,0.0,23,0,-0.4459639994068682,False,True,False,0,0,0.0,0.0,0.0,0.0,81.06024169921875,10.669387817382812,7.597459487521256,1,3.0,3,7.666666666666667,1.0,25,0.88,0.0,0.04,0.08,0.25,1.0,False,True,False,0,0,0.0,153,0.2164948453608247,Paragraph
5,7.998046875,4,842.0,595.0,130,194,0.6701030927835051,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.2700461344594344,0.0,25,0,2.28515625,67,0,-0.468698729635467,False,True,False,0,0,0.0,0.0,0.0,0.0,471.75335693359375,10.669387817382812,44.215597465208106,2,2.0,4,5.0,1.0,23,0.8260869565217391,0.0,0.0434782608695652,0.1304347826086956,0.0,1.0,False,False,False,0,0,0.0,154,0.211340206185567,Paragraph
5,10.283203125,20,842.0,595.0,131,194,0.6752577319587629,2.0550351072826873,0.9948453608247424,False,False,2.28515625,False,False,0.3012227762906398,2.28515625,23,0,-2.28515625,7,0,0.031465335393705,False,True,False,4,3,0.0,0.0,4.0,0.5714285714285714,291.3539733886719,14.242218017578123,20.457064554767737,1,7.0,7,8.714285714285714,1.0,67,0.8656716417910447,0.0298507462686567,0.0149253731343283,0.0895522388059701,0.125,1.0,False,False,True,0,0,0.0,28,0.8608247422680413,H3
5,7.998046875,4,842.0,595.0,132,194,0.6804123711340206,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.3412876446286743,-2.28515625,67,0,0.0,199,0,-0.6505765714642568,False,True,False,0,0,0.0,0.0,0.0,0.0,507.111572265625,11.149261474609377,45.48387114433444,1,1.0,1,7.0,1.0,7,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,True,False,False,0,0,0.0,155,0.2061855670103092,Paragraph
5,7.998046875,4,842.0,595.0,133,194,0.6855670103092784,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.3670702864042087,0.0,7,0,0.0,48,0,1.531957530481221,False,False,True,0,0,0.0,0.0,0.0,0.0,470.2325744628906,20.95257568359375,22.44270974432472,2,13.5,27,6.37037037037037,0.8888888888888888,199,0.8542713567839196,0.0,0.0100502512562814,0.135678391959799,0.4137931034482758,1.0,False,False,False,0,0,0.0,156,0.2010309278350515,Paragraph
5,7.998046875,4,842.0,595.0,134,194,0.6907216494845361,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.40506575849447,0.0,199,0,0.0,24,0,-0.1845146017779829,False,True,False,0,0,0.0,0.0,0.0,0.0,152.850830078125,10.66937255859375,14.326131104589631,1,6.0,6,7.166666666666667,1.0,48,0.8958333333333334,0.0,0.0,0.1041666666666666,0.5,1.0,False,False,False,0,0,0.0,157,0.1958762886597938,Paragraph
5,7.998046875,4,842.0,595.0,135,194,0.6958762886597938,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.4172785888091968,0.0,48,0,0.0,45,0,-0.4573313645211676,False,True,False,0,0,0.0,0.0,0.0,0.0,76.18939971923828,10.66937255859375,7.140944727613883,1,4.0,4,5.25,1.0,24,0.5833333333333334,0.25,0.0,0.125,0.25,1.0,False,False,False,0,0,0.0,158,0.190721649484536,Paragraph
5,7.998046875,4,842.0,595.0,136,194,0.7010309278350515,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.4172785888091968,0.0,24,0,0.0,25,0,-0.218616697120881,False,True,False,0,0,0.0,0.0,0.0,0.0,135.06317138671875,10.66937255859375,12.65896102558822,1,7.0,7,5.571428571428571,1.0,45,0.8444444444444444,0.0,0.0222222222222222,0.1333333333333333,0.5,1.0,False,False,False,0,0,0.0,159,0.1855670103092783,Paragraph
5,7.998046875,4,842.0,595.0,137,194,0.7061855670103093,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.4294914191239237,0.0,45,0,0.0,23,0,-0.4459639994068682,False,True,False,0,0,0.0,0.0,0.0,0.0,81.06024169921875,10.66937255859375,7.5974703530179,1,3.0,3,7.666666666666667,1.0,25,0.88,0.0,0.04,0.08,0.25,1.0,False,True,False,0,0,0.0,160,0.1804123711340206,Paragraph
5,7.998046875,4,842.0,595.0,138,194,0.711340206185567,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.4552740608994581,0.0,25,0,2.28515625,65,0,-0.468698729635467,False,True,False,0,0,0.0,0.0,0.0,0.0,471.75335693359375,10.66937255859375,44.21566070008638,2,2.0,4,5.0,1.0,23,0.8260869565217391,0.0,0.0434782608695652,0.1304347826086956,0.0,1.0,False,False,False,0,0,0.0,161,0.1752577319587628,Paragraph
5,10.283203125,20,842.0,595.0,139,194,0.7164948453608248,2.0550351072826873,0.9948453608247424,False,False,2.28515625,False,False,0.4864507027306636,2.28515625,23,0,-2.28515625,7,0,0.0087306051651062,False,True,False,4,3,0.0,0.0,4.0,0.5714285714285714,293.6573791503906,14.242218017578123,20.618795386220803,1,7.0,7,8.428571428571429,1.0,65,0.8615384615384616,0.0307692307692307,0.0153846153846153,0.0923076923076923,0.125,1.0,False,False,True,0,0,0.0,29,0.8556701030927835,H3
5,7.998046875,4,842.0,595.0,140,194,0.7216494845360825,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.5265155710686981,-2.28515625,65,0,0.0,188,0,-0.6505765714642568,False,True,False,0,0,0.0,0.0,0.0,0.0,507.111572265625,11.149261474609377,45.48387114433444,1,1.0,1,7.0,1.0,7,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,True,False,False,0,0,0.0,162,0.1701030927835051,Paragraph
5,7.998046875,4,842.0,595.0,141,194,0.7268041237113402,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.5522982128442325,0.0,7,0,0.0,48,0,1.406916514223928,False,False,True,0,0,0.0,0.0,0.0,0.0,470.2325744628906,20.95257568359375,22.44270974432472,2,13.0,26,6.230769230769231,0.8846153846153846,188,0.851063829787234,0.0,0.0106382978723404,0.1382978723404255,0.4285714285714285,1.0,False,False,False,0,0,0.0,163,0.1649484536082474,Paragraph
5,7.998046875,4,842.0,595.0,142,194,0.7319587628865979,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.5902936849344937,0.0,188,0,0.0,24,0,-0.1845146017779829,False,True,False,0,0,0.0,0.0,0.0,0.0,152.850830078125,10.66937255859375,14.326131104589631,1,6.0,6,7.166666666666667,1.0,48,0.8958333333333334,0.0,0.0,0.1041666666666666,0.5,1.0,False,False,False,0,0,0.0,164,0.1597938144329896,Paragraph
5,7.998046875,4,842.0,595.0,143,194,0.7371134020618557,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.6025065152492206,0.0,48,0,0.0,45,0,-0.4573313645211676,False,True,False,0,0,0.0,0.0,0.0,0.0,76.18939971923828,10.66937255859375,7.140944727613883,1,4.0,4,5.25,1.0,24,0.5833333333333334,0.25,0.0,0.125,0.25,1.0,False,False,False,0,0,0.0,165,0.1546391752577319,Paragraph
5,7.998046875,4,842.0,595.0,144,194,0.7422680412371134,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.6025065152492206,0.0,24,0,0.0,25,0,-0.218616697120881,False,True,False,0,0,0.0,0.0,0.0,0.0,135.06317138671875,10.66937255859375,12.65896102558822,1,7.0,7,5.571428571428571,1.0,45,0.8444444444444444,0.0,0.0222222222222222,0.1333333333333333,0.5,1.0,False,False,False,0,0,0.0,166,0.1494845360824742,Paragraph
5,7.998046875,4,842.0,595.0,145,194,0.7474226804123711,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.6147193455639475,0.0,45,0,0.0,23,0,-0.4459639994068682,False,True,False,0,0,0.0,0.0,0.0,0.0,81.06024169921875,10.66937255859375,7.5974703530179,1,3.0,3,7.666666666666667,1.0,25,0.88,0.0,0.04,0.08,0.25,1.0,False,True,False,0,0,0.0,167,0.1443298969072164,Paragraph
5,7.998046875,4,842.0,595.0,146,194,0.7525773195876289,-0.119160234616372,0.8762886597938144,False,True,0.0,False,False,0.6405019873394819,0.0,25,0,2.001953125,56,0,-0.468698729635467,False,True,False,0,0,0.0,0.0,0.0,0.0,471.75335693359375,10.66937255859375,44.21566070008638,2,2.0,4,5.0,1.0,23,0.8260869565217391,0.0,0.0434782608695652,0.1304347826086956,0.0,1.0,False,False,False,0,0,0.0,168,0.1391752577319587,Paragraph
5,10.0,0,842.0,595.0,147,194,0.7577319587628866,1.7855835478165645,0.9123711340206184,False,False,2.001953125,False,False,0.976543942992874,2.001953125,23,0,-4.287109375,35,1,-0.0935756808635879,False,True,False,0,2,1.0,0.0,2.0,0.6666666666666666,582.0401000976562,13.739990234375,42.361027203752734,1,11.0,11,3.909090909090909,1.0,56,0.2678571428571428,0.4642857142857143,0.0357142857142857,0.2321428571428571,0.0909090909090909,1.0,False,False,True,0,0,30.31545454545457,68,0.654639175257732,Paragraph
6,5.712890625,16,842.0,595.0,148,194,0.7628865979381443,-2.293355576515431,0.0721649484536082,False,False,2.28515625,False,False,0.0149336710678426,-4.287109375,56,1,2.28515625,91,0,-0.3322903482638746,False,True,False,3,2,1.0,0.0,3.0,0.5,164.10848999023438,10.669394493103027,15.38123743538758,1,5.0,5,6.2,1.0,35,0.8857142857142857,0.0,0.0,0.1142857142857142,0.0,1.0,False,False,False,0,0,0.0,50,0.7474226804123711,Paragraph
